ruian_address_id;adresa;obec;cast_obce;ulice;cislo_domovni;cislo_orientacni;psc;zona;cena_rozvozu_czk;pravidlo
1514857;Za Cihelnou 99, 26718 Bubovice;Bubovice;Bubovice;Za Cihelnou;99;;26718;zone-100;100;Bubovice
82103429;Za Drahou 1034, Beroun-Závodí, 26601 Beroun;Beroun;Beroun-Závodí;Za Drahou;1034;;26601;beroun-free;0;Beroun
85268801;Za Drahou 1100, Beroun-Závodí, 26601 Beroun;Beroun;Beroun-Závodí;Za Drahou;1100;;26601;beroun-free;0;Beroun
5949882;Za Drahou 638/2, Beroun-Závodí, 26601 Beroun;Beroun;Beroun-Závodí;Za Drahou;638;2;26601;beroun-free;0;Beroun
5950694;Za Drahou 719/6, Beroun-Závodí, 26601 Beroun;Beroun;Beroun-Závodí;Za Drahou;719;6;26601;beroun-free;0;Beroun
1504215;Za GZ 301, 26712 Loděnice;Loděnice;Loděnice;Za GZ;301;;26712;zone-80;80;Loděnice
1504223;Za GZ 302, 26712 Loděnice;Loděnice;Loděnice;Za GZ;302;;26712;zone-80;80;Loděnice
1504363;Za GZ 314, 26712 Loděnice;Loděnice;Loděnice;Za GZ;314;;26712;zone-80;80;Loděnice
1504371;Za GZ 315, 26712 Loděnice;Loděnice;Loděnice;Za GZ;315;;26712;zone-80;80;Loděnice
1504380;Za GZ 316, 26712 Loděnice;Loděnice;Loděnice;Za GZ;316;;26712;zone-80;80;Loděnice
73060488;Za GZ 444, 26712 Loděnice;Loděnice;Loděnice;Za GZ;444;;26712;zone-80;80;Loděnice
1501739;Za GZ 69, 26712 Loděnice;Loděnice;Loděnice;Za GZ;69;;26712;zone-80;80;Loděnice
27563448;Za Horizontem 490, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;490;;26701;zone-20;20;Králův Dvůr
27563456;Za Horizontem 491, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;491;;26701;zone-20;20;Králův Dvůr
27563464;Za Horizontem 492, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;492;;26701;zone-20;20;Králův Dvůr
27563472;Za Horizontem 493, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;493;;26701;zone-20;20;Králův Dvůr
27563481;Za Horizontem 494, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;494;;26701;zone-20;20;Králův Dvůr
27563499;Za Horizontem 495, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;495;;26701;zone-20;20;Králův Dvůr
27563502;Za Horizontem 496, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;496;;26701;zone-20;20;Králův Dvůr
27563511;Za Horizontem 497, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;497;;26701;zone-20;20;Králův Dvůr
27563529;Za Horizontem 498, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;498;;26701;zone-20;20;Králův Dvůr
27563537;Za Horizontem 499, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;499;;26701;zone-20;20;Králův Dvůr
27563545;Za Horizontem 500, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;500;;26701;zone-20;20;Králův Dvůr
27563553;Za Horizontem 501, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;501;;26701;zone-20;20;Králův Dvůr
27563561;Za Horizontem 502, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;502;;26701;zone-20;20;Králův Dvůr
27563570;Za Horizontem 503, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;503;;26701;zone-20;20;Králův Dvůr
27563588;Za Horizontem 504, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;504;;26701;zone-20;20;Králův Dvůr
27592201;Za Horizontem 505, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;505;;26701;zone-20;20;Králův Dvůr
27592219;Za Horizontem 506, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;506;;26701;zone-20;20;Králův Dvůr
27592227;Za Horizontem 507, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;507;;26701;zone-20;20;Králův Dvůr
27592235;Za Horizontem 508, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;508;;26701;zone-20;20;Králův Dvůr
27592243;Za Horizontem 509, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;509;;26701;zone-20;20;Králův Dvůr
27592251;Za Horizontem 510, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;510;;26701;zone-20;20;Králův Dvůr
27592260;Za Horizontem 511, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;511;;26701;zone-20;20;Králův Dvůr
27592278;Za Horizontem 512, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;512;;26701;zone-20;20;Králův Dvůr
27592286;Za Horizontem 513, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;513;;26701;zone-20;20;Králův Dvůr
27592294;Za Horizontem 514, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;514;;26701;zone-20;20;Králův Dvůr
27592308;Za Horizontem 515, 26701 Králův Dvůr;Králův Dvůr;Králův Dvůr;Za Horizontem;515;;26701;zone-20;20;Králův Dvůr
15467724;Za Hotelem 296, 26705 Nižbor;Nižbor;Nižbor;Za Hotelem;296;;26705;zone-80;80;Nižbor
15467732;Za Hotelem 297, 26705 Nižbor;Nižbor;Nižbor;Za Hotelem;297;;26705;zone-80;80;Nižbor
78005809;Za Hřbitovem 637, 26706 Hýskov;Hýskov;Hýskov;Za Hřbitovem;637;;26706;zone-50;50;Hýskov
5918090;Za Hřbitovem ev. 169, 26706 Hýskov;Hýskov;Hýskov;Za Hřbitovem;169;;26706;zone-50;50;Hýskov
5916674;Za Hřbitovem ev. 24, 26706 Hýskov;Hýskov;Hýskov;Za Hřbitovem;24;;26706;zone-50;50;Hýskov
5916691;Za Hřbitovem ev. 26, 26706 Hýskov;Hýskov;Hýskov;Za Hřbitovem;26;;26706;zone-50;50;Hýskov
5916721;Za Hřbitovem ev. 29, 26706 Hýskov;Hýskov;Hýskov;Za Hřbitovem;29;;26706;zone-50;50;Hýskov
5916801;Za Hřbitovem ev. 37, 26706 Hýskov;Hýskov;Hýskov;Za Hřbitovem;37;;26706;zone-50;50;Hýskov
5916496;Za Hřbitovem ev. 5, 26706 Hýskov;Hýskov;Hýskov;Za Hřbitovem;5;;26706;zone-50;50;Hýskov
5916500;Za Hřbitovem ev. 6, 26706 Hýskov;Hýskov;Hýskov;Za Hřbitovem;6;;26706;zone-50;50;Hýskov
5916526;Za Hřbitovem ev. 8, 26706 Hýskov;Hýskov;Hýskov;Za Hřbitovem;8;;26706;zone-50;50;Hýskov
5916534;Za Hřbitovem ev. 9, 26706 Hýskov;Hýskov;Hýskov;Za Hřbitovem;9;;26706;zone-50;50;Hýskov
5916399;Za Hřištěm 469, 26706 Hýskov;Hýskov;Hýskov;Za Hřištěm;469;;26706;zone-50;50;Hýskov
5916402;Za Hřištěm 470, 26706 Hýskov;Hýskov;Hýskov;Za Hřištěm;470;;26706;zone-50;50;Hýskov
25702467;Za Hřištěm 481, 26706 Hýskov;Hýskov;Hýskov;Za Hřištěm;481;;26706;zone-50;50;Hýskov
26337665;Za Hřištěm 482, 26706 Hýskov;Hýskov;Hýskov;Za Hřištěm;482;;26706;zone-50;50;Hýskov
26337673;Za Hřištěm 483, 26706 Hýskov;Hýskov;Hýskov;Za Hřištěm;483;;26706;zone-50;50;Hýskov
26670607;Za Hřištěm 484, 26706 Hýskov;Hýskov;Hýskov;Za Hřištěm;484;;26706;zone-50;50;Hýskov
25389734;Za Hřištěm 486, 26706 Hýskov;Hýskov;Hýskov;Za Hřištěm;486;;26706;zone-50;50;Hýskov
27713831;Za Hřištěm 606, 26706 Hýskov;Hýskov;Hýskov;Za Hřištěm;606;;26706;zone-50;50;Hýskov
25461176;Za Hřištěm ev. 201, 26706 Hýskov;Hýskov;Hýskov;Za Hřištěm;201;;26706;zone-50;50;Hýskov
1575546;Za Humny 160, 26703 Hudlice;Hudlice;Hudlice;Za Humny;160;;26703;zone-80;80;Hudlice
1575813;Za Humny 187, 26703 Hudlice;Hudlice;Hudlice;Za Humny;187;;26703;zone-80;80;Hudlice
1577000;Za Humny 306, 26703 Hudlice;Hudlice;Hudlice;Za Humny;306;;26703;zone-80;80;Hudlice
1577085;Za Humny 314, 26703 Hudlice;Hudlice;Hudlice;Za Humny;314;;26703;zone-80;80;Hudlice
1577174;Za Humny 323, 26703 Hudlice;Hudlice;Hudlice;Za Humny;323;;26703;zone-80;80;Hudlice
1577191;Za Humny 325, 26703 Hudlice;Hudlice;Hudlice;Za Humny;325;;26703;zone-80;80;Hudlice
1577301;Za Humny 336, 26703 Hudlice;Hudlice;Hudlice;Za Humny;336;;26703;zone-80;80;Hudlice
1577441;Za Humny 350, 26703 Hudlice;Hudlice;Hudlice;Za Humny;350;;26703;zone-80;80;Hudlice
1577468;Za Humny 352, 26703 Hudlice;Hudlice;Hudlice;Za Humny;352;;26703;zone-80;80;Hudlice
1554212;Za Humny 401, 26707 Chyňava;Chyňava;Chyňava;Za Humny;401;;26707;zone-80;80;Chyňava
1554255;Za Humny 411, 26707 Chyňava;Chyňava;Chyňava;Za Humny;411;;26707;zone-80;80;Chyňava
1554263;Za Humny 412, 26707 Chyňava;Chyňava;Chyňava;Za Humny;412;;26707;zone-80;80;Chyňava
1554271;Za Humny 413, 26707 Chyňava;Chyňava;Chyňava;Za Humny;413;;26707;zone-80;80;Chyňava
1554280;Za Humny 414, 26707 Chyňava;Chyňava;Chyňava;Za Humny;414;;26707;zone-80;80;Chyňava
1554298;Za Humny 415, 26707 Chyňava;Chyňava;Chyňava;Za Humny;415;;26707;zone-80;80;Chyňava
25306235;Za Humny 416, 26707 Chyňava;Chyňava;Chyňava;Za Humny;416;;26707;zone-80;80;Chyňava
28300521;Za Humny 417, 26707 Chyňava;Chyňava;Chyňava;Za Humny;417;;26707;zone-80;80;Chyňava
1554301;Za Humny 419, 26707 Chyňava;Chyňava;Chyňava;Za Humny;419;;26707;zone-80;80;Chyňava
26723620;Za Humny 420, 26707 Chyňava;Chyňava;Chyňava;Za Humny;420;;26707;zone-80;80;Chyňava
1554310;Za Humny 421, 26707 Chyňava;Chyňava;Chyňava;Za Humny;421;;26707;zone-80;80;Chyňava
1554328;Za Humny 422, 26707 Chyňava;Chyňava;Chyňava;Za Humny;422;;26707;zone-80;80;Chyňava
1554336;Za Humny 423, 26707 Chyňava;Chyňava;Chyňava;Za Humny;423;;26707;zone-80;80;Chyňava
1554344;Za Humny 424, 26707 Chyňava;Chyňava;Chyňava;Za Humny;424;;26707;zone-80;80;Chyňava
1554352;Za Humny 425, 26707 Chyňava;Chyňava;Chyňava;Za Humny;425;;26707;zone-80;80;Chyňava
1554361;Za Humny 426, 26707 Chyňava;Chyňava;Chyňava;Za Humny;426;;26707;zone-80;80;Chyňava
27839311;Za Humny 427, 26707 Chyňava;Chyňava;Chyňava;Za Humny;427;;26707;zone-80;80;Chyňava
1554379;Za Humny 428, 26707 Chyňava;Chyňava;Chyňava;Za Humny;428;;26707;zone-80;80;Chyňava
25875931;Za Humny 438, 26707 Chyňava;Chyňava;Chyňava;Za Humny;438;;26707;zone-80;80;Chyňava
25128116;Za Humny 443, 26703 Hudlice;Hudlice;Hudlice;Za Humny;443;;26703;zone-80;80;Hudlice
26364701;Za Humny 449, 26707 Chyňava;Chyňava;Chyňava;Za Humny;449;;26707;zone-80;80;Chyňava
26582732;Za Humny 450, 26707 Chyňava;Chyňava;Chyňava;Za Humny;450;;26707;zone-80;80;Chyňava
27276678;Za Humny 451, 26707 Chyňava;Chyňava;Chyňava;Za Humny;451;;26707;zone-80;80;Chyňava
28300629;Za Humny 452, 26707 Chyňava;Chyňava;Chyňava;Za Humny;452;;26707;zone-80;80;Chyňava
27432386;Za Humny 455, 26707 Chyňava;Chyňava;Chyňava;Za Humny;455;;26707;zone-80;80;Chyňava
28416074;Za Humny 458, 26707 Chyňava;Chyňava;Chyňava;Za Humny;458;;26707;zone-80;80;Chyňava
40973174;Za Humny 459, 26707 Chyňava;Chyňava;Chyňava;Za Humny;459;;26707;zone-80;80;Chyňava
76148530;Za Humny 474, 26703 Hudlice;Hudlice;Hudlice;Za Humny;474;;26703;zone-80;80;Hudlice
25807013;Za Humny 499, 26706 Hýskov;Hýskov;Hýskov;Za Humny;499;;26706;zone-50;50;Hýskov
25853970;Za Humny 500, 26706 Hýskov;Hýskov;Hýskov;Za Humny;500;;26706;zone-50;50;Hýskov
87068401;Za Humny 500, 26707 Chyňava;Chyňava;Chyňava;Za Humny;500;;26707;zone-80;80;Chyňava
88119785;Za Humny 503, 26707 Chyňava;Chyňava;Chyňava;Za Humny;503;;26707;zone-80;80;Chyňava
88034879;Za Humny 505, 26707 Chyňava;Chyňava;Chyňava;Za Humny;505;;26707;zone-80;80;Chyňava
1551361;Za Humny 74, 26707 Chyňava;Chyňava;Chyňava;Za Humny;74;;26707;zone-80;80;Chyňava
80239510;Za Humny 755, 26706 Hýskov;Hýskov;Hýskov;Za Humny;755;;26706;zone-50;50;Hýskov
87574993;Za Humny 878, 26706 Hýskov;Hýskov;Hýskov;Za Humny;878;;26706;zone-50;50;Hýskov
1551566;Za Humny 95, 26707 Chyňava;Chyňava;Chyňava;Za Humny;95;;26707;zone-80;80;Chyňava
1551574;Za Humny 96, 26707 Chyňava;Chyňava;Chyňava;Za Humny;96;;26707;zone-80;80;Chyňava
41636708;Za Jelenem 390, 26711 Vráž;Vráž;Vráž;Za Jelenem;390;;26711;zone-50;50;Vráž
77897781;Za Jelenem 414, 26711 Vráž;Vráž;Vráž;Za Jelenem;414;;26711;zone-50;50;Vráž
1551256;Za Kapličkou 61, 26707 Chyňava;Chyňava;Chyňava;Za Kapličkou;61;;26707;zone-80;80;Chyňava
1600559;Za Kněží horou 248, 26711 Vráž;Vráž;Vráž;Za Kněží horou;248;;26711;zone-50;50;Vráž
1600834;Za Kněží horou 276, 26711 Vráž;Vráž;Vráž;Za Kněží horou;276;;26711;zone-50;50;Vráž
25191438;Za Kněží horou 356, 26711 Vráž;Vráž;Vráž;Za Kněží horou;356;;26711;zone-50;50;Vráž
1602667;Za Kněží horou ev. 107, 26711 Vráž;Vráž;Vráž;Za Kněží horou;107;;26711;zone-50;50;Vráž
1602675;Za Kněží horou ev. 108, 26711 Vráž;Vráž;Vráž;Za Kněží horou;108;;26711;zone-50;50;Vráž
1602683;Za Kněží horou ev. 109, 26711 Vráž;Vráž;Vráž;Za Kněží horou;109;;26711;zone-50;50;Vráž
1602705;Za Kněží horou ev. 111, 26711 Vráž;Vráž;Vráž;Za Kněží horou;111;;26711;zone-50;50;Vráž
1602721;Za Kněží horou ev. 113, 26711 Vráž;Vráž;Vráž;Za Kněží horou;113;;26711;zone-50;50;Vráž
1602985;Za Kněží horou ev. 139, 26711 Vráž;Vráž;Vráž;Za Kněží horou;139;;26711;zone-50;50;Vráž
1602993;Za Kněží horou ev. 140, 26711 Vráž;Vráž;Vráž;Za Kněží horou;140;;26711;zone-50;50;Vráž
1603001;Za Kněží horou ev. 141, 26711 Vráž;Vráž;Vráž;Za Kněží horou;141;;26711;zone-50;50;Vráž
1603205;Za Kněží horou ev. 161, 26711 Vráž;Vráž;Vráž;Za Kněží horou;161;;26711;zone-50;50;Vráž
1601784;Za Kněží horou ev. 19, 26711 Vráž;Vráž;Vráž;Za Kněží horou;19;;26711;zone-50;50;Vráž
1603884;Za Kněží horou ev. 229, 26711 Vráž;Vráž;Vráž;Za Kněží horou;229;;26711;zone-50;50;Vráž
1603892;Za Kněží horou ev. 230, 26711 Vráž;Vráž;Vráž;Za Kněží horou;230;;26711;zone-50;50;Vráž
1604597;Za Kněží horou ev. 300, 26711 Vráž;Vráž;Vráž;Za Kněží horou;300;;26711;zone-50;50;Vráž
1604961;Za Kněží horou ev. 337, 26711 Vráž;Vráž;Vráž;Za Kněží horou;337;;26711;zone-50;50;Vráž
1601938;Za Kněží horou ev. 34, 26711 Vráž;Vráž;Vráž;Za Kněží horou;34;;26711;zone-50;50;Vráž
1605101;Za Kněží horou ev. 351, 26711 Vráž;Vráž;Vráž;Za Kněží horou;351;;26711;zone-50;50;Vráž
1605194;Za Kněží horou ev. 363, 26711 Vráž;Vráž;Vráž;Za Kněží horou;363;;26711;zone-50;50;Vráž
30944911;Za Kněží horou ev. 374, 26711 Vráž;Vráž;Vráž;Za Kněží horou;374;;26711;zone-50;50;Vráž
81917953;Za Kněží horou ev. 375, 26711 Vráž;Vráž;Vráž;Za Kněží horou;375;;26711;zone-50;50;Vráž
30944953;Za Kněží horou ev. 385, 26711 Vráž;Vráž;Vráž;Za Kněží horou;385;;26711;zone-50;50;Vráž
87386101;Za Kněží horou ev. 407, 26711 Vráž;Vráž;Vráž;Za Kněží horou;407;;26711;zone-50;50;Vráž
1602047;Za Kněží horou ev. 45, 26711 Vráž;Vráž;Vráž;Za Kněží horou;45;;26711;zone-50;50;Vráž
1602187;Za Kněží horou ev. 59, 26711 Vráž;Vráž;Vráž;Za Kněží horou;59;;26711;zone-50;50;Vráž
1602314;Za Kněží horou ev. 72, 26711 Vráž;Vráž;Vráž;Za Kněží horou;72;;26711;zone-50;50;Vráž
1602373;Za Kněží horou ev. 78, 26711 Vráž;Vráž;Vráž;Za Kněží horou;78;;26711;zone-50;50;Vráž
1602519;Za Kněží horou ev. 92, 26711 Vráž;Vráž;Vráž;Za Kněží horou;92;;26711;zone-50;50;Vráž
1602551;Za Kněží horou ev. 96, 26711 Vráž;Vráž;Vráž;Za Kněží horou;96;;26711;zone-50;50;Vráž
1602560;Za Kněží horou ev. 97, 26711 Vráž;Vráž;Vráž;Za Kněží horou;97;;26711;zone-50;50;Vráž
1503235;Za Kolem 213, 26712 Loděnice;Loděnice;Loděnice;Za Kolem;213;;26712;zone-80;80;Loděnice
1503561;Za Kolem 244, 26712 Loděnice;Loděnice;Loděnice;Za Kolem;244;;26712;zone-80;80;Loděnice
1501402;Za Kolem 36, 26712 Loděnice;Loděnice;Loděnice;Za Kolem;36;;26712;zone-80;80;Loděnice
28230621;Za Kolem 420, 26712 Loděnice;Loděnice;Loděnice;Za Kolem;420;;26712;zone-80;80;Loděnice
80900143;Za Kostelem 409, Počaply, 26701 Králův Dvůr;Králův Dvůr;Počaply;Za Kostelem;409;;26701;zone-20;20;Králův Dvůr
40445836;Za Kostelem 410, Počaply, 26701 Králův Dvůr;Králův Dvůr;Počaply;Za Kostelem;410;;26701;zone-20;20;Králův Dvůr
28394500;Za Kostelem 411, Počaply, 26701 Králův Dvůr;Králův Dvůr;Počaply;Za Kostelem;411;;26701;zone-20;20;Králův Dvůr
73823058;Za Kostelem 413, Počaply, 26701 Králův Dvůr;Králův Dvůr;Počaply;Za Kostelem;413;;26701;zone-20;20;Králův Dvůr
40445178;Za Kostelem 414, Počaply, 26701 Králův Dvůr;Králův Dvůr;Počaply;Za Kostelem;414;;26701;zone-20;20;Králův Dvůr
40445496;Za Kostelem 415, Počaply, 26701 Králův Dvůr;Králův Dvůr;Počaply;Za Kostelem;415;;26701;zone-20;20;Králův Dvůr
5945691;Za Kovárnou 208/9, Beroun-Závodí, 26601 Beroun;Beroun;Beroun-Závodí;Za Kovárnou;208;9;26601;beroun-free;0;Beroun
5946212;Za Kovárnou 260/5, Beroun-Závodí, 26601 Beroun;Beroun;Beroun-Závodí;Za Kovárnou;260;5;26601;beroun-free;0;Beroun
5946450;Za Kovárnou 285/7, Beroun-Závodí, 26601 Beroun;Beroun;Beroun-Závodí;Za Kovárnou;285;7;26601;beroun-free;0;Beroun
5946620;Za Kovárnou 303/4, Beroun-Závodí, 26601 Beroun;Beroun;Beroun-Závodí;Za Kovárnou;303;4;26601;beroun-free;0;Beroun
5946956;Za Kovárnou 336, Beroun-Závodí, 26601 Beroun;Beroun;Beroun-Závodí;Za Kovárnou;336;;26601;beroun-free;0;Beroun
5944163;Za Kovárnou 54, Beroun-Závodí, 26601 Beroun;Beroun;Beroun-Závodí;Za Kovárnou;54;;26601;beroun-free;0;Beroun
5949785;Za Kovárnou 628/3, Beroun-Závodí, 26601 Beroun;Beroun;Beroun-Závodí;Za Kovárnou;628;3;26601;beroun-free;0;Beroun
26423481;Za Litavou 1013, 26751 Zdice;Zdice;Zdice;Za Litavou;1013;;26751;zone-80;80;Zdice
26442990;Za Litavou 1025, 26751 Zdice;Zdice;Zdice;Za Litavou;1025;;26751;zone-80;80;Zdice
26690730;Za Litavou 1028, 26751 Zdice;Zdice;Zdice;Za Litavou;1028;;26751;zone-80;80;Zdice
41583965;Za Litavou 1057, 26751 Zdice;Zdice;Zdice;Za Litavou;1057;;26751;zone-80;80;Zdice
71838261;Za Litavou 1060, 26751 Zdice;Zdice;Zdice;Za Litavou;1060;;26751;zone-80;80;Zdice
73083925;Za Litavou 1068, 26751 Zdice;Zdice;Zdice;Za Litavou;1068;;26751;zone-80;80;Zdice
73796557;Za Litavou 1071, 26751 Zdice;Zdice;Zdice;Za Litavou;1071;;26751;zone-80;80;Zdice
75224330;Za Litavou 1079, 26751 Zdice;Zdice;Zdice;Za Litavou;1079;;26751;zone-80;80;Zdice
75470861;Za Litavou 1080, 26751 Zdice;Zdice;Zdice;Za Litavou;1080;;26751;zone-80;80;Zdice
75560801;Za Litavou 1081, 26751 Zdice;Zdice;Zdice;Za Litavou;1081;;26751;zone-80;80;Zdice
81145331;Za Litavou 1092, 26751 Zdice;Zdice;Zdice;Za Litavou;1092;;26751;zone-80;80;Zdice
81714343;Za Litavou 1096, 26751 Zdice;Zdice;Zdice;Za Litavou;1096;;26751;zone-80;80;Zdice
82744424;Za Litavou 1097, 26751 Zdice;Zdice;Zdice;Za Litavou;1097;;26751;zone-80;80;Zdice
84581786;Za Litavou 1099, 26751 Zdice;Zdice;Zdice;Za Litavou;1099;;26751;zone-80;80;Zdice
85176052;Za Litavou 1103, 26751 Zdice;Zdice;Zdice;Za Litavou;1103;;26751;zone-80;80;Zdice
86370693;Za Litavou 1108, 26751 Zdice;Zdice;Zdice;Za Litavou;1108;;26751;zone-80;80;Zdice
87093529;Za Litavou 1112, 26751 Zdice;Zdice;Zdice;Za Litavou;1112;;26751;zone-80;80;Zdice
22814078;Za Litavou 287, 26751 Zdice;Zdice;Zdice;Za Litavou;287;;26751;zone-80;80;Zdice
22816356;Za Litavou 517, 26751 Zdice;Zdice;Zdice;Za Litavou;517;;26751;zone-80;80;Zdice
22817107;Za Litavou 592, 26751 Zdice;Zdice;Zdice;Za Litavou;592;;26751;zone-80;80;Zdice
22817441;Za Litavou 626, 26751 Zdice;Zdice;Zdice;Za Litavou;626;;26751;zone-80;80;Zdice
22818944;Za Litavou 777, 26751 Zdice;Zdice;Zdice;Za Litavou;777;;26751;zone-80;80;Zdice
5935652;Za Městskou horou 1000, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Za Městskou horou;1000;;26601;beroun-free;0;Beroun
5937051;Za Městskou horou 1140/16, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Za Městskou horou;1140;16;26601;beroun-free;0;Beroun
5938023;Za Městskou horou 1238/14, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Za Městskou horou;1238;14;26601;beroun-free;0;Beroun
5938104;Za Městskou horou 1246/12, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Za Městskou horou;1246;12;26601;beroun-free;0;Beroun
5940036;Za Městskou horou 1442/10, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Za Městskou horou;1442;10;26601;beroun-free;0;Beroun
5941890;Za Městskou horou 1632, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Za Městskou horou;1632;;26601;beroun-free;0;Beroun
5929920;Za Městskou horou 360/8, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Za Městskou horou;360;8;26601;beroun-free;0;Beroun
5930171;Za Městskou horou 405/3, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Za Městskou horou;405;3;26601;beroun-free;0;Beroun
5930278;Za Městskou horou 419/1, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Za Městskou horou;419;1;26601;beroun-free;0;Beroun
5933897;Za Městskou horou 817, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Za Městskou horou;817;;26601;beroun-free;0;Beroun
5935512;Za Městskou horou 986/6, Beroun-Město, 26601 Beroun;Beroun;Beroun-Město;Za Městskou horou;986;6;26601;beroun-free;0;Beroun
15465012;Za Můstkem 16, 26705 Nižbor;Nižbor;Nižbor;Za Můstkem;16;;26705;zone-80;80;Nižbor
27193268;Za Můstkem 362, 26705 Nižbor;Nižbor;Nižbor;Za Můstkem;362;;26705;zone-80;80;Nižbor
27643646;Za Můstkem 366, 26705 Nižbor;Nižbor;Nižbor;Za Můstkem;366;;26705;zone-80;80;Nižbor
1553399;Za pilou 312, 26707 Chyňava;Chyňava;Chyňava;Za pilou;312;;26707;zone-80;80;Chyňava
1553402;Za pilou 313, 26707 Chyňava;Chyňava;Chyňava;Za pilou;313;;26707;zone-80;80;Chyňava
1553496;Za pilou 322, 26707 Chyňava;Chyňava;Chyňava;Za pilou;322;;26707;zone-80;80;Chyňava
1553658;Za pilou 339, 26707 Chyňava;Chyňava;Chyňava;Za pilou;339;;26707;zone-80;80;Chyňava
1553691;Za pilou 345, 26707 Chyňava;Chyňava;Chyňava;Za pilou;345;;26707;zone-80;80;Chyňava
1553925;Za pilou 371, 26707 Chyňava;Chyňava;Chyňava;Za pilou;371;;26707;zone-80;80;Chyňava
1553933;Za pilou 372, 26707 Chyňava;Chyňava;Chyňava;Za pilou;372;;26707;zone-80;80;Chyňava
25867903;Za pilou 430, 26707 Chyňava;Chyňava;Chyňava;Za pilou;430;;26707;zone-80;80;Chyňava
26604736;Za pilou 446, 26707 Chyňava;Chyňava;Chyňava;Za pilou;446;;26707;zone-80;80;Chyňava
26520354;Za pilou 447, 26707 Chyňava;Chyňava;Chyňava;Za pilou;447;;26707;zone-80;80;Chyňava
81379536;Za pilou 484, 26707 Chyňava;Chyňava;Chyňava;Za pilou;484;;26707;zone-80;80;Chyňava
22808876;Za Potokem 13, Zahořany, 26701 Králův Dvůr;Králův Dvůr;Zahořany;Za Potokem;13;;26701;zone-20;20;Králův Dvůr
27573451;Za Potokem 151, Zahořany, 26701 Králův Dvůr;Králův Dvůr;Zahořany;Za Potokem;151;;26701;zone-20;20;Králův Dvůr
22808949;Za Potokem 20, Zahořany, 26701 Králův Dvůr;Králův Dvůr;Zahořany;Za Potokem;20;;26701;zone-20;20;Králův Dvůr
28024206;Za Potokem 216, Zahořany, 26701 Králův Dvůr;Králův Dvůr;Zahořany;Za Potokem;216;;26701;zone-20;20;Králův Dvůr
22808965;Za Potokem 23, Zahořany, 26701 Králův Dvůr;Králův Dvůr;Zahořany;Za Potokem;23;;26701;zone-20;20;Králův Dvůr
78420491;Za Potokem 294, Zahořany, 26701 Králův Dvůr;Králův Dvůr;Zahořany;Za Potokem;294;;26701;zone-20;20;Králův Dvůr
85947776;Za Potokem 319, Zahořany, 26701 Králův Dvůr;Králův Dvůr;Zahořany;Za Potokem;319;;26701;zone-20;20;Králův Dvůr
27319881;Za Potokem 363, 26705 Nižbor;Nižbor;Nižbor;Za Potokem;363;;26705;zone-80;80;Nižbor
